pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Heron	scaffold_8189	74001	75000	NA	0	NA	NA	NA
Davies	scaffold_8189	75001	76000	NA	0	NA	NA	NA
Chicken	scaffold_8189	75001	76000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	75001	76000	NA	0	NA	NA	NA
Heron	scaffold_8189	75001	76000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	75001	76000	NA	0	NA	NA	NA
Lizard	scaffold_8189	75001	76000	NA	0	NA	NA	NA
Moore	scaffold_8189	75001	76000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	75001	76000	NA	0	NA	NA	NA
Lizard	scaffold_8189	76001	77000	NA	0	NA	NA	NA
Moore	scaffold_8189	76001	77000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	76001	77000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	76001	77000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	76001	77000	NA	0	NA	NA	NA
Davies	scaffold_8189	76001	77000	NA	0	NA	NA	NA
Heron	scaffold_8189	76001	77000	NA	0	NA	NA	NA
Chicken	scaffold_8189	76001	77000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	77001	78000	NA	0	NA	NA	NA
Davies	scaffold_8189	77001	78000	NA	0	NA	NA	NA
Chicken	scaffold_8189	77001	78000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	77001	78000	NA	0	NA	NA	NA
Heron	scaffold_8189	77001	78000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	77001	78000	NA	0	NA	NA	NA
Lizard	scaffold_8189	77001	78000	NA	0	NA	NA	NA
Moore	scaffold_8189	77001	78000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	78001	79000	NA	0	NA	NA	NA
Moore	scaffold_8189	78001	79000	NA	0	NA	NA	NA
Lizard	scaffold_8189	78001	79000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	78001	79000	NA	0	NA	NA	NA
Chicken	scaffold_8189	78001	79000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	78001	79000	NA	0	NA	NA	NA
Davies	scaffold_8189	78001	79000	NA	0	NA	NA	NA
Heron	scaffold_8189	78001	79000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	79001	80000	NA	0	NA	NA	NA
Moore	scaffold_8189	79001	80000	NA	0	NA	NA	NA
Lizard	scaffold_8189	79001	80000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	79001	80000	NA	0	NA	NA	NA
Heron	scaffold_8189	79001	80000	NA	0	NA	NA	NA
Chicken	scaffold_8189	79001	80000	NA	0	NA	NA	NA
Davies	scaffold_8189	79001	80000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	79001	80000	NA	0	NA	NA	NA
Moore	scaffold_8189	80001	81000	NA	0	NA	NA	NA
Lizard	scaffold_8189	80001	81000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	80001	81000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	80001	81000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	80001	81000	NA	0	NA	NA	NA
Chicken	scaffold_8189	80001	81000	NA	0	NA	NA	NA
Davies	scaffold_8189	80001	81000	NA	0	NA	NA	NA
Heron	scaffold_8189	80001	81000	NA	0	NA	NA	NA
Davies	scaffold_8189	81001	82000	NA	0	NA	NA	NA
Chicken	scaffold_8189	81001	82000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	81001	82000	NA	0	NA	NA	NA
Heron	scaffold_8189	81001	82000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	81001	82000	NA	0	NA	NA	NA
Lizard	scaffold_8189	81001	82000	NA	0	NA	NA	NA
Moore	scaffold_8189	81001	82000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	81001	82000	NA	0	NA	NA	NA
Lizard	scaffold_8189	82001	83000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	82001	83000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	82001	83000	NA	0	NA	NA	NA
Moore	scaffold_8189	82001	83000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	82001	83000	NA	0	NA	NA	NA
Davies	scaffold_8189	82001	83000	NA	0	NA	NA	NA
Heron	scaffold_8189	82001	83000	NA	0	NA	NA	NA
Chicken	scaffold_8189	82001	83000	NA	0	NA	NA	NA
Davies	scaffold_8189	83001	84000	NA	0	NA	NA	NA
Chicken	scaffold_8189	83001	84000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	83001	84000	NA	0	NA	NA	NA
Heron	scaffold_8189	83001	84000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	83001	84000	NA	0	NA	NA	NA
Lizard	scaffold_8189	83001	84000	NA	0	NA	NA	NA
Moore	scaffold_8189	83001	84000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	83001	84000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	84001	85000	NA	0	NA	NA	NA
Moore	scaffold_8189	84001	85000	NA	0	NA	NA	NA
Lizard	scaffold_8189	84001	85000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	84001	85000	NA	0	NA	NA	NA
Chicken	scaffold_8189	84001	85000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	84001	85000	NA	0	NA	NA	NA
Davies	scaffold_8189	84001	85000	NA	0	NA	NA	NA
Heron	scaffold_8189	84001	85000	NA	0	NA	NA	NA
Lizard	scaffold_8189	85001	86000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	85001	86000	NA	0	NA	NA	NA
Moore	scaffold_8189	85001	86000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	85001	86000	NA	0	NA	NA	NA
Chicken	scaffold_8189	85001	86000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	85001	86000	NA	0	NA	NA	NA
Davies	scaffold_8189	85001	86000	NA	0	NA	NA	NA
Heron	scaffold_8189	85001	86000	NA	0	NA	NA	NA
Davies	scaffold_8189	86001	87000	NA	0	NA	NA	NA
Chicken	scaffold_8189	86001	87000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	86001	87000	NA	0	NA	NA	NA
Heron	scaffold_8189	86001	87000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	86001	87000	NA	0	NA	NA	NA
Lizard	scaffold_8189	86001	87000	NA	0	NA	NA	NA
Moore	scaffold_8189	86001	87000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	86001	87000	NA	0	NA	NA	NA
Lizard	scaffold_8189	87001	88000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	87001	88000	NA	0	NA	NA	NA
Moore	scaffold_8189	87001	88000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	87001	88000	NA	0	NA	NA	NA
Davies	scaffold_8189	87001	88000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	87001	88000	NA	0	NA	NA	NA
Chicken	scaffold_8189	87001	88000	NA	0	NA	NA	NA
Heron	scaffold_8189	87001	88000	NA	0	NA	NA	NA
Davies	scaffold_8189	88001	89000	NA	0	NA	NA	NA
Chicken	scaffold_8189	88001	89000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	88001	89000	NA	0	NA	NA	NA
Heron	scaffold_8189	88001	89000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	88001	89000	NA	0	NA	NA	NA
Lizard	scaffold_8189	88001	89000	NA	0	NA	NA	NA
Moore	scaffold_8189	88001	89000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	88001	89000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	89001	90000	NA	0	NA	NA	NA
Moore	scaffold_8189	89001	90000	NA	0	NA	NA	NA
Lizard	scaffold_8189	89001	90000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	89001	90000	NA	0	NA	NA	NA
Heron	scaffold_8189	89001	90000	NA	0	NA	NA	NA
Chicken	scaffold_8189	89001	90000	NA	0	NA	NA	NA
Davies	scaffold_8189	89001	90000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	89001	90000	NA	0	NA	NA	NA
Davies	scaffold_8189	90001	91000	NA	0	NA	NA	NA
Chicken	scaffold_8189	90001	91000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	90001	91000	NA	0	NA	NA	NA
Heron	scaffold_8189	90001	91000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	90001	91000	NA	0	NA	NA	NA
Lizard	scaffold_8189	90001	91000	NA	0	NA	NA	NA
Moore	scaffold_8189	90001	91000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	90001	91000	NA	0	NA	NA	NA
Lizard	scaffold_8189	91001	92000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	91001	92000	NA	0	NA	NA	NA
Heron	scaffold_8189	91001	92000	NA	0	NA	NA	NA
Moore	scaffold_8189	91001	92000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	91001	92000	NA	0	NA	NA	NA
Chicken	scaffold_8189	91001	92000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	91001	92000	NA	0	NA	NA	NA
Davies	scaffold_8189	91001	92000	NA	0	NA	NA	NA
Davies	scaffold_8189	92001	93000	NA	0	NA	NA	NA
Chicken	scaffold_8189	92001	93000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	92001	93000	NA	0	NA	NA	NA
Heron	scaffold_8189	92001	93000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	92001	93000	NA	0	NA	NA	NA
Lizard	scaffold_8189	92001	93000	NA	0	NA	NA	NA
Moore	scaffold_8189	92001	93000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	92001	93000	NA	0	NA	NA	NA
Moore	scaffold_8189	93001	94000	NA	0	NA	NA	NA
Lizard	scaffold_8189	93001	94000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	93001	94000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	93001	94000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	93001	94000	NA	0	NA	NA	NA
Chicken	scaffold_8189	93001	94000	NA	0	NA	NA	NA
Davies	scaffold_8189	93001	94000	NA	0	NA	NA	NA
Heron	scaffold_8189	93001	94000	NA	0	NA	NA	NA
Moore	scaffold_8189	94001	95000	NA	0	NA	NA	NA
Lizard	scaffold_8189	94001	95000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	94001	95000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	94001	95000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	94001	95000	NA	0	NA	NA	NA
Chicken	scaffold_8189	94001	95000	NA	0	NA	NA	NA
Davies	scaffold_8189	94001	95000	NA	0	NA	NA	NA
Heron	scaffold_8189	94001	95000	NA	0	NA	NA	NA
Davies	scaffold_8189	95001	96000	NA	0	NA	NA	NA
Chicken	scaffold_8189	95001	96000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	95001	96000	NA	0	NA	NA	NA
Heron	scaffold_8189	95001	96000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	95001	96000	NA	0	NA	NA	NA
Lizard	scaffold_8189	95001	96000	NA	0	NA	NA	NA
Moore	scaffold_8189	95001	96000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	95001	96000	NA	0	NA	NA	NA
Lizard	scaffold_8189	96001	97000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	96001	97000	NA	0	NA	NA	NA
Moore	scaffold_8189	96001	97000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	96001	97000	NA	0	NA	NA	NA
Davies	scaffold_8189	96001	97000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	96001	97000	NA	0	NA	NA	NA
Chicken	scaffold_8189	96001	97000	NA	0	NA	NA	NA
Heron	scaffold_8189	96001	97000	NA	0	NA	NA	NA
Davies	scaffold_8189	97001	98000	NA	0	NA	NA	NA
Chicken	scaffold_8189	97001	98000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	97001	98000	NA	0	NA	NA	NA
Heron	scaffold_8189	97001	98000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	97001	98000	NA	0	NA	NA	NA
Lizard	scaffold_8189	97001	98000	NA	0	NA	NA	NA
Moore	scaffold_8189	97001	98000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	97001	98000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	98001	99000	NA	0	NA	NA	NA
Moore	scaffold_8189	98001	99000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	98001	99000	NA	0	NA	NA	NA
Lizard	scaffold_8189	98001	99000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	98001	99000	NA	0	NA	NA	NA
Chicken	scaffold_8189	98001	99000	NA	0	NA	NA	NA
Davies	scaffold_8189	98001	99000	NA	0	NA	NA	NA
Heron	scaffold_8189	98001	99000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	99001	100000	NA	0	NA	NA	NA
Moore	scaffold_8189	99001	100000	NA	0	NA	NA	NA
Lizard	scaffold_8189	99001	100000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	99001	100000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	99001	100000	NA	0	NA	NA	NA
Chicken	scaffold_8189	99001	100000	NA	0	NA	NA	NA
Davies	scaffold_8189	99001	100000	NA	0	NA	NA	NA
Heron	scaffold_8189	99001	100000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	100001	101000	NA	0	NA	NA	NA
Heron	scaffold_8189	100001	101000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	100001	101000	NA	0	NA	NA	NA
Lizard	scaffold_8189	100001	101000	NA	0	NA	NA	NA
Moore	scaffold_8189	100001	101000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	100001	101000	NA	0	NA	NA	NA
Davies	scaffold_8189	100001	101000	NA	0	NA	NA	NA
Chicken	scaffold_8189	100001	101000	NA	0	NA	NA	NA
Moore	scaffold_8189	101001	102000	NA	0	NA	NA	NA
Davies	scaffold_8189	101001	102000	NA	0	NA	NA	NA
Chicken	scaffold_8189	101001	102000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	101001	102000	NA	0	NA	NA	NA
Heron	scaffold_8189	101001	102000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	101001	102000	NA	0	NA	NA	NA
Lizard	scaffold_8189	101001	102000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	101001	102000	NA	0	NA	NA	NA
Lizard	scaffold_8189	102001	103000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	102001	103000	NA	0	NA	NA	NA
Heron	scaffold_8189	102001	103000	NA	0	NA	NA	NA
Davies	scaffold_8189	102001	103000	NA	0	NA	NA	NA
Chicken	scaffold_8189	102001	103000	NA	0	NA	NA	NA
Moore	scaffold_8189	102001	103000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	102001	103000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	102001	103000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	103001	104000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	103001	104000	NA	0	NA	NA	NA
Moore	scaffold_8189	103001	104000	NA	0	NA	NA	NA
Lizard	scaffold_8189	103001	104000	NA	0	NA	NA	NA
Davies	scaffold_8189	103001	104000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	103001	104000	NA	0	NA	NA	NA
Chicken	scaffold_8189	103001	104000	NA	0	NA	NA	NA
Heron	scaffold_8189	103001	104000	NA	0	NA	NA	NA
Davies	scaffold_8189	104001	105000	NA	0	NA	NA	NA
Chicken	scaffold_8189	104001	105000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	104001	105000	NA	0	NA	NA	NA
Heron	scaffold_8189	104001	105000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	104001	105000	NA	0	NA	NA	NA
Lizard	scaffold_8189	104001	105000	NA	0	NA	NA	NA
Moore	scaffold_8189	104001	105000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	104001	105000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	105001	106000	NA	0	NA	NA	NA
Lizard	scaffold_8189	105001	106000	NA	0	NA	NA	NA
Moore	scaffold_8189	105001	106000	NA	0	NA	NA	NA
Heron	scaffold_8189	105001	106000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	105001	106000	NA	0	NA	NA	NA
Chicken	scaffold_8189	105001	106000	NA	0	NA	NA	NA
Davies	scaffold_8189	105001	106000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	105001	106000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	106001	107000	NA	0	NA	NA	NA
Lizard	scaffold_8189	106001	107000	NA	0	NA	NA	NA
Moore	scaffold_8189	106001	107000	NA	0	NA	NA	NA
Heron	scaffold_8189	106001	107000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	106001	107000	NA	0	NA	NA	NA
Chicken	scaffold_8189	106001	107000	NA	0	NA	NA	NA
Davies	scaffold_8189	106001	107000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	106001	107000	NA	0	NA	NA	NA
Davies	scaffold_8189	107001	108000	NA	0	NA	NA	NA
Chicken	scaffold_8189	107001	108000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	107001	108000	NA	0	NA	NA	NA
Heron	scaffold_8189	107001	108000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	107001	108000	NA	0	NA	NA	NA
Lizard	scaffold_8189	107001	108000	NA	0	NA	NA	NA
Moore	scaffold_8189	107001	108000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	107001	108000	NA	0	NA	NA	NA
Heron	scaffold_8189	108001	109000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	108001	109000	NA	0	NA	NA	NA
Moore	scaffold_8189	108001	109000	NA	0	NA	NA	NA
Lizard	scaffold_8189	108001	109000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	108001	109000	NA	0	NA	NA	NA
Chicken	scaffold_8189	108001	109000	NA	0	NA	NA	NA
Davies	scaffold_8189	108001	109000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	108001	109000	NA	0	NA	NA	NA
Moore	scaffold_8189	109001	110000	NA	0	NA	NA	NA
Davies	scaffold_8189	109001	110000	NA	0	NA	NA	NA
Chicken	scaffold_8189	109001	110000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	109001	110000	NA	0	NA	NA	NA
Heron	scaffold_8189	109001	110000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	109001	110000	NA	0	NA	NA	NA
Lizard	scaffold_8189	109001	110000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	109001	110000	NA	0	NA	NA	NA
Moore	scaffold_8189	110001	111000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	110001	111000	NA	0	NA	NA	NA
Lizard	scaffold_8189	110001	111000	NA	0	NA	NA	NA
Heron	scaffold_8189	110001	111000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	110001	111000	NA	0	NA	NA	NA
Chicken	scaffold_8189	110001	111000	NA	0	NA	NA	NA
Davies	scaffold_8189	110001	111000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	110001	111000	NA	0	NA	NA	NA
Davies	scaffold_8189	111001	112000	NA	0	NA	NA	NA
Chicken	scaffold_8189	111001	112000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	111001	112000	NA	0	NA	NA	NA
Heron	scaffold_8189	111001	112000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	111001	112000	NA	0	NA	NA	NA
Lizard	scaffold_8189	111001	112000	NA	0	NA	NA	NA
Moore	scaffold_8189	111001	112000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	111001	112000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	112001	113000	NA	0	NA	NA	NA
Lizard	scaffold_8189	112001	113000	NA	0	NA	NA	NA
Moore	scaffold_8189	112001	113000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	112001	113000	NA	0	NA	NA	NA
Heron	scaffold_8189	112001	113000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	112001	113000	NA	0	NA	NA	NA
Chicken	scaffold_8189	112001	113000	NA	0	NA	NA	NA
Davies	scaffold_8189	112001	113000	NA	0	NA	NA	NA
Davies	scaffold_8189	113001	114000	0.0330534114732227	132	55498	1679040	42372
Chicken	scaffold_8189	113001	114000	0.0176223776223776	132	756	42900	0
Little Broadhurst	scaffold_8189	113001	114000	0.0300120694857536	132	2785	92796	20856
Heron	scaffold_8189	113001	114000	0.0421110055256396	132	4786	113652	11220
Lady Musgrave	scaffold_8189	113001	114000	0.0414772727272727	132	657	15840	0
Lizard	scaffold_8189	113001	114000	0.0247677669552669	132	6591	266112	0
Moore	scaffold_8189	113001	114000	0.0197308909995477	132	5933	300696	0
Pelorus	scaffold_8189	113001	114000	0.0292647731672121	132	3326	113652	0
Pelorus	scaffold_8189	114001	115000	NA	0	NA	NA	NA
Moore	scaffold_8189	114001	115000	NA	0	NA	NA	NA
Lizard	scaffold_8189	114001	115000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	114001	115000	NA	0	NA	NA	NA
Heron	scaffold_8189	114001	115000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	114001	115000	NA	0	NA	NA	NA
Chicken	scaffold_8189	114001	115000	NA	0	NA	NA	NA
Davies	scaffold_8189	114001	115000	NA	0	NA	NA	NA
Davies	scaffold_8189	115001	116000	NA	0	NA	NA	NA
Chicken	scaffold_8189	115001	116000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	115001	116000	NA	0	NA	NA	NA
Heron	scaffold_8189	115001	116000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	115001	116000	NA	0	NA	NA	NA
Lizard	scaffold_8189	115001	116000	NA	0	NA	NA	NA
Moore	scaffold_8189	115001	116000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	115001	116000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	116001	117000	NA	0	NA	NA	NA
Moore	scaffold_8189	116001	117000	NA	0	NA	NA	NA
Lizard	scaffold_8189	116001	117000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	116001	117000	NA	0	NA	NA	NA
Heron	scaffold_8189	116001	117000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	116001	117000	NA	0	NA	NA	NA
Chicken	scaffold_8189	116001	117000	NA	0	NA	NA	NA
Davies	scaffold_8189	116001	117000	NA	0	NA	NA	NA
Davies	scaffold_8189	117001	118000	NA	0	NA	NA	NA
Chicken	scaffold_8189	117001	118000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	117001	118000	NA	0	NA	NA	NA
Heron	scaffold_8189	117001	118000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	117001	118000	NA	0	NA	NA	NA
Lizard	scaffold_8189	117001	118000	NA	0	NA	NA	NA
Moore	scaffold_8189	117001	118000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	117001	118000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	118001	119000	NA	0	NA	NA	NA
Moore	scaffold_8189	118001	119000	NA	0	NA	NA	NA
Lizard	scaffold_8189	118001	119000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	118001	119000	NA	0	NA	NA	NA
Heron	scaffold_8189	118001	119000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	118001	119000	NA	0	NA	NA	NA
Chicken	scaffold_8189	118001	119000	NA	0	NA	NA	NA
Davies	scaffold_8189	118001	119000	NA	0	NA	NA	NA
Davies	scaffold_8189	119001	120000	NA	0	NA	NA	NA
Chicken	scaffold_8189	119001	120000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	119001	120000	NA	0	NA	NA	NA
Heron	scaffold_8189	119001	120000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	119001	120000	NA	0	NA	NA	NA
Lizard	scaffold_8189	119001	120000	NA	0	NA	NA	NA
Moore	scaffold_8189	119001	120000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	119001	120000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	120001	121000	NA	0	NA	NA	NA
Lizard	scaffold_8189	120001	121000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	120001	121000	NA	0	NA	NA	NA
Heron	scaffold_8189	120001	121000	NA	0	NA	NA	NA
Moore	scaffold_8189	120001	121000	NA	0	NA	NA	NA
Chicken	scaffold_8189	120001	121000	NA	0	NA	NA	NA
Davies	scaffold_8189	120001	121000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	120001	121000	NA	0	NA	NA	NA
Davies	scaffold_8189	121001	122000	NA	0	NA	NA	NA
Chicken	scaffold_8189	121001	122000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	121001	122000	NA	0	NA	NA	NA
Heron	scaffold_8189	121001	122000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	121001	122000	NA	0	NA	NA	NA
Lizard	scaffold_8189	121001	122000	NA	0	NA	NA	NA
Moore	scaffold_8189	121001	122000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	121001	122000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	122001	123000	NA	0	NA	NA	NA
Moore	scaffold_8189	122001	123000	NA	0	NA	NA	NA
Lizard	scaffold_8189	122001	123000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	122001	123000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	122001	123000	NA	0	NA	NA	NA
Chicken	scaffold_8189	122001	123000	NA	0	NA	NA	NA
Davies	scaffold_8189	122001	123000	NA	0	NA	NA	NA
Heron	scaffold_8189	122001	123000	NA	0	NA	NA	NA
Davies	scaffold_8189	123001	124000	NA	0	NA	NA	NA
Chicken	scaffold_8189	123001	124000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	123001	124000	NA	0	NA	NA	NA
Heron	scaffold_8189	123001	124000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	123001	124000	NA	0	NA	NA	NA
Lizard	scaffold_8189	123001	124000	NA	0	NA	NA	NA
Moore	scaffold_8189	123001	124000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	123001	124000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	124001	125000	NA	0	NA	NA	NA
Lizard	scaffold_8189	124001	125000	NA	0	NA	NA	NA
Heron	scaffold_8189	124001	125000	NA	0	NA	NA	NA
Moore	scaffold_8189	124001	125000	NA	0	NA	NA	NA
Chicken	scaffold_8189	124001	125000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	124001	125000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	124001	125000	NA	0	NA	NA	NA
Davies	scaffold_8189	124001	125000	NA	0	NA	NA	NA
Chicken	scaffold_8189	125001	126000	NA	0	NA	NA	NA
Little Broadhurst	scaffold_8189	125001	126000	NA	0	NA	NA	NA
Heron	scaffold_8189	125001	126000	NA	0	NA	NA	NA
Lady Musgrave	scaffold_8189	125001	126000	NA	0	NA	NA	NA
Lizard	scaffold_8189	125001	126000	NA	0	NA	NA	NA
Moore	scaffold_8189	125001	126000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	125001	126000	NA	0	NA	NA	NA
Davies	scaffold_8189	125001	126000	NA	0	NA	NA	NA
Pelorus	scaffold_8189	126001	127000	NA	0	NA	NA	NA
Lizard	scaffold_8189	126001	127000	NA	0	NA	NA	NA
Moore	scaffold_8189	126001	127000	NA	0	NA	NA	NA
